betula pendula,"Betula pendula, commonly known as silver birch or warty birch, is a species of tree in the family Betulaceae, native to Europe, though in southern Europe it is only found at higher altitudes. Its range extends into Siberia and southwest Asia in the mountains of northern Turkey, the Caucasus and northern Iran. It has been introduced into North America, where it is known as the European white birch, and is considered invasive in some states in USA and in parts of Canada.
The silver birch is a medium-sized deciduous tree that owes its common name to the white peeling bark on the trunk. The twigs are slender and often pendulous and the leaves are roughly triangular with doubly serrate margins and turn yellow in autumn before they fall. The flowers are catkins and the light, winged seed get widely scattered by the wind. The silver birch is a hardy tree, a pioneer species, and one of the first trees to appear on bare or fire-swept land. Many species of birds and animals are found in birch woodland, the tree supports a wide range of insects and the light shade it casts allows shrubby and other plants to grow beneath its canopy. It is planted decoratively in parks and gardens and is used for forest products such as joinery timber, firewood, tanning, racecourse jumps and brooms. Various parts of the tree are used in traditional medicine and the bark contains triterpenes which have been shown to have medicinal properties.",http://en.wikipedia.org/wiki/Betula_pendula
phoenix canariensis,"Phoenix canariensis is a species of flowering plant in the palm family Arecaceae, native to the Canary Islands. It is a relative of Phoenix dactylifera, the true date palm. It is the natural symbol of the Canary Islands, together with the canary Serinus canaria.",http://en.wikipedia.org/wiki/Phoenix_canariensis
prunus cerasifera,"Prunus cerasifera is a species of plum known by the common names cherry plum and myrobalan plum. It is native to Europe and Asia.
Wild types are large shrubs or small trees reaching 6-15 m tall, with deciduous leaves 4-6 cm long. It is one of the first European trees to flower in spring, often starting in mid-February. The flowers are white and about 2 cm across, with five petals. The fruit is a drupe, 2-3 cm in diameter, and yellow or red in colour. It is edible, and reaches maturity from early July to mid-September.
This species can be found growing wild where it has escaped cultivation and become naturalized, such as in North America.
Cultivated cherry plums can have fruits, foliage, and flowers in any of several colors. Some varieties have sweet fruits that can be eaten fresh, while others are sour and better for making jam.
The cherry plum is a popular ornamental tree for garden and landscaping use, grown for its very early flowering. Numerous cultivars have been developed, many of them selected for purple foliage, such as 'Atropurpurea'. These purple-foliage forms (often called purple-leaf plum), also have dark purple fruit, which make an attractive, intensely coloured jam. They can have white or pink flowers. The cultivar 'Thundercloud' has bright red foliage which darkens purple. Others, such as 'Lindsayae', have green foliage. Some kinds of purple-leaf plums are used for bonsai and other forms of living sculpture.
The variety 'Nigra' with black foliage and pink flowers, has gained the Royal Horticultural Society's Award of Garden Merit.
The cherry plum has been listed as one of the 38 plants that are used to prepare Bach flower remedies, a kind of alternative medicine promoted for its effect on health. However according to Cancer Research UK, ""there is no scientific evidence to prove that flower remedies can control, cure or prevent any type of disease, including cancer"".",http://en.wikipedia.org/wiki/Cherry_plum
cupaniopsis anacardioides,"Cupaniopsis anacardioides, with common names tuckeroo, carrotwood, beach tamarind and green-leaved tamarind, is a species of flowering tree in the soapberry family, Sapindaceae, that is native to eastern and northern Australia. The usual habitat is littoral rainforest on sand or near estuaries. The range of natural distribution is from Seven Mile Beach, New South Wales (34.8° S) to Queensland, northern Australia and New Guinea.
C. anacardioides is an invasive species in some parts of the United States, primarily Florida and Hawaii.",http://en.wikipedia.org/wiki/Cupaniopsis_anacardioides
populus canadensis,"Populus is a genus of 25–35 species of deciduous flowering plants in the family Salicaceae, native to most of the Northern Hemisphere. English names variously applied to different species include poplar /ˈpɒp.lər/, aspen, and cottonwood.
In the September 2006 issue of Science Magazine, the Joint Genome Institute announced that the Western Balsam Poplar (P. trichocarpa) was the first tree for which its full DNA code had been determined by DNA sequencing.

",http://en.wikipedia.org/wiki/Populus
eucalyptus melliodora,"Eucalyptus melliodora, commonly known as Yellow Box, is a medium sized to occasionally tall eucalypt. The bark is variable ranging from smooth with an irregular, short stocking, to covering most of the trunk, fibrous, dense or loosely held, grey, yellow or red-brown, occasionally very coarse, thick, dark brown to black; shedding from the upper limbs to leave a smooth, white or yellowish surface.",http://en.wikipedia.org/wiki/Eucalyptus_melliodora
cedrus libani,"Cedrus libani is a species of cedar native to the mountains of the Mediterranean region.

There are two distinct types of Cedrus libani that are considered to be different subspecies or varieties:
Lebanon cedar or Cedar of Lebanon (Cedrus libani subsp. libani or var. libani) - grows in Lebanon, Israel, northwest Jordan, western Syria, and south central Turkey.
Turkish cedar or Taurus cedar (Cedrus libani subsp. stenocoma or var. stenocoma) - grows in southwest Turkey.",http://en.wikipedia.org/wiki/Cedrus_libani
cordyline australis,"Cordyline australis, commonly known as the cabbage tree, is a widely branched monocot tree endemic to New Zealand.
It grows up to 20 metres (66 ft) tall with a stout trunk and sword-like leaves, which are clustered at the tips of the branches and can be up to 1 metre (3 ft) long. With its tall, straight trunk and dense, rounded heads, C. australis is a characteristic feature of the New Zealand landscape. Its fruit is a favourite food source for the New Zealand pigeon and other native birds. It is common over a wide latitudinal range from the far north of the North Island at 34° 25'S to the south of the South Island at 46° 30'S. Absent from much of Fiordland, it was probably introduced by Māori to the Chatham Islands at 44° 00'S and to Stewart Island at 46° 50'S. It grows in a broad range of habitats, including forest margins, river banks and open places, and is abundant near swamps. The largest known tree with a single trunk is growing at Pakawau, Golden Bay. It is estimated to be 400 or 500 years old, and stands 17 metres (56 ft) tall with a circumference of 9 metres (30 ft) at the base.
Known to Māori as tī kōuka, the tree was used as a source of food, particularly in the South Island, where it was cultivated in areas where other crops would not grow. It provided durable fibre for textiles, anchor ropes, fishing lines, baskets, waterproof rain capes and cloaks, and sandals. Hardy and fast growing, C. australis is widely planted in New Zealand gardens, parks and streets, and numerous cultivars are available. The tree can also be found in large numbers in island restoration projects such as Tiritiri Matangi Island, where it was among the first seedling trees to be planted.
It is also grown as an ornamental tree in Northern Hemisphere countries with mild maritime climates, including the warmer parts of the British Isles, where its common names include Torquay palm.",http://en.wikipedia.org/wiki/Cordyline_australis
acacia pycnantha,"Acacia pycnantha (Golden Wattle) is the official Floral Emblem of Australia. It is a tree which flowers in late winter and spring, producing a mass of fragrant, fluffy, golden flowers.",http://en.wikipedia.org/wiki/Acacia_pycnantha
hesperocyparis arizonica,"Cupressus arizonica, the Arizona cypress, is a species of cypress native to the southwest of North America, Arizona, southwest New Mexico, southern California, the Chisos Mountains of west Texas, and in Mexico in Coahuila, Chihuahua, Durango, Tamaulipas, Zacatecas and northern Baja California. In the wild, the species is often found in small, scattered populations, not necessarily in large forests. An example occurrence is within the Sierra Juárez and San Pedro Mártir pine-oak forests of Mexico, where it is found along with Canyon Live Oak and California Fan Palm.",http://en.wikipedia.org/wiki/Cupressus_arizonica
flindersia australis,"Flindersia australis (Crow's Ash, Australian Teak) is a rainforest tree from New South Wales and Queensland in Australia. It grows up to 40 metres high, with larger trees having a buttressed trunk. The leaves are alternate or occasionally opposite and have between 3 and 13 leaflets. Each of these is 2.4 to 13 cm long and 0.8 to 4.3 cm wide. Flowers appear during spring forming inflorescences to 15 cm long. These have white or cream petals which are between 5 and 7 mm long. Both the petals and sepals are covered with hair. The flowers are followed by woody capsules which are 7 to 10 cm long. These split open to reveal the winged seeds.",http://en.wikipedia.org/wiki/Flindersia_australis
glochidion ferdinandii,"Glochidion ferdinandi, commonly known as the cheese tree, is a species of small to medium–sized trees, constituting part of the plant family Phyllanthaceae. They grow naturally across eastern Australia, from south–eastern NSW northwards to northern and inland Qld, in rainforests and humid eucalypt forests. Frugivorous birds such as pigeons, figbirds and parrots consume its fruit.",http://en.wikipedia.org/wiki/Glochidion_ferdinandi
pyrus calleryana,"Pyrus calleryana, the Callery pear, is a species of pear native to China and Vietnam, in the family Rosaceae. It is a deciduous tree growing to 15 to 20 m (49 to 66 ft) tall, often with a conic to rounded crown. The leaves are oval, 4 to 7 cm (1.6 to 2.8 in) long, glossy dark green above, and slightly paler below. The white, five-petaled flowers are about 2 to 3 cm (0.79 to 1.18 in) in diameter. They are produced abundantly in early spring, before the leaves expand fully.
The fruits of the Callery pear are small (less than one cm in diameter), and hard, almost woody, until softened by frost, after which they are readily taken by birds, which disperse the seeds in their droppings. In summer, the foliage is dark green and very smooth, and in autumn the leaves commonly turn brilliant colors, ranging from yellow and orange to more commonly red, pink, purple, and bronze. Sometimes, several of these fall colors may be present on an individual leaf. However, since the color often develops very late in fall, the leaves may be killed by a hard frost before full color can develop.
Callery pears are remarkably resistant to sicknesses or blight; they are more often killed by storms or high winds than by sickness. Some cultivars, such as 'Bradford', are particularly susceptible to storm damage.
The species is named after the Italian-French sinologue Joseph-Marie Callery (1810–1862) who sent specimens of the tree to Europe from China.

",http://en.wikipedia.org/wiki/Pyrus_calleryana
